hits,quarter,term,year
0,3,(vets*) AND lack of moral fibre,1913
0,4,(vets*) AND lack of moral fibre,1913
0,1,(vets*) AND lack of moral fibre,1914
0,2,(vets*) AND lack of moral fibre,1914
0,3,(vets*) AND lack of moral fibre,1914
0,4,(vets*) AND lack of moral fibre,1914
0,1,(vets*) AND lack of moral fibre,1915
0,2,(vets*) AND lack of moral fibre,1915
0,3,(vets*) AND lack of moral fibre,1915
0,4,(vets*) AND lack of moral fibre,1915
0,1,(vets*) AND lack of moral fibre,1916
0,2,(vets*) AND lack of moral fibre,1916
1,3,(vets*) AND lack of moral fibre,1916
0,4,(vets*) AND lack of moral fibre,1916
0,1,(vets*) AND lack of moral fibre,1917
0,2,(vets*) AND lack of moral fibre,1917
0,3,(vets*) AND lack of moral fibre,1917
0,4,(vets*) AND lack of moral fibre,1917
0,1,(vets*) AND lack of moral fibre,1918
0,2,(vets*) AND lack of moral fibre,1918
0,3,(vets*) AND lack of moral fibre,1918
0,4,(vets*) AND lack of moral fibre,1918
0,1,(vets*) AND lack of moral fibre,1919
0,2,(vets*) AND lack of moral fibre,1919
0,3,(vets*) AND lack of moral fibre,1919
0,4,(vets*) AND lack of moral fibre,1919
0,1,(vets*) AND lack of moral fibre,1920
0,2,(vets*) AND lack of moral fibre,1920
0,3,(vets*) AND lack of moral fibre,1920
0,4,(vets*) AND lack of moral fibre,1920
0,1,(vets*) AND lack of moral fibre,1921
0,2,(vets*) AND lack of moral fibre,1921
0,3,(vets*) AND lack of moral fibre,1921
0,4,(vets*) AND lack of moral fibre,1921
0,1,(vets*) AND lack of moral fibre,1922
0,2,(vets*) AND lack of moral fibre,1922
0,3,(vets*) AND lack of moral fibre,1922
0,4,(vets*) AND lack of moral fibre,1922
0,1,(vets*) AND lack of moral fibre,1923
0,2,(vets*) AND lack of moral fibre,1923
0,3,(vets*) AND lack of moral fibre,1923
0,4,(vets*) AND lack of moral fibre,1923
0,1,(vets*) AND lack of moral fibre,1924
0,2,(vets*) AND lack of moral fibre,1924
0,3,(vets*) AND lack of moral fibre,1924
0,4,(vets*) AND lack of moral fibre,1924
0,1,(vets*) AND lack of moral fibre,1925
0,2,(vets*) AND lack of moral fibre,1925
0,3,(vets*) AND lack of moral fibre,1925
0,4,(vets*) AND lack of moral fibre,1925
0,1,(vets*) AND lack of moral fibre,1926
0,2,(vets*) AND lack of moral fibre,1926
0,3,(vets*) AND lack of moral fibre,1926
0,4,(vets*) AND lack of moral fibre,1926
0,1,(vets*) AND lack of moral fibre,1927
0,2,(vets*) AND lack of moral fibre,1927
0,3,(vets*) AND lack of moral fibre,1927
0,4,(vets*) AND lack of moral fibre,1927
0,1,(vets*) AND lack of moral fibre,1928
0,2,(vets*) AND lack of moral fibre,1928
0,3,(vets*) AND lack of moral fibre,1928
0,4,(vets*) AND lack of moral fibre,1928
0,1,(vets*) AND lack of moral fibre,1929
0,2,(vets*) AND lack of moral fibre,1929
0,3,(vets*) AND lack of moral fibre,1929
0,4,(vets*) AND lack of moral fibre,1929
0,1,(vets*) AND lack of moral fibre,1930
0,2,(vets*) AND lack of moral fibre,1930
0,3,(vets*) AND lack of moral fibre,1930
0,4,(vets*) AND lack of moral fibre,1930
0,1,(vets*) AND lack of moral fibre,1931
0,2,(vets*) AND lack of moral fibre,1931
0,3,(vets*) AND lack of moral fibre,1931
0,4,(vets*) AND lack of moral fibre,1931
0,1,(vets*) AND lack of moral fibre,1932
0,2,(vets*) AND lack of moral fibre,1932
0,3,(vets*) AND lack of moral fibre,1932
0,4,(vets*) AND lack of moral fibre,1932
0,1,(vets*) AND lack of moral fibre,1933
0,2,(vets*) AND lack of moral fibre,1933
0,3,(vets*) AND lack of moral fibre,1933
0,4,(vets*) AND lack of moral fibre,1933
0,1,(vets*) AND lack of moral fibre,1934
0,2,(vets*) AND lack of moral fibre,1934
0,3,(vets*) AND lack of moral fibre,1934
0,4,(vets*) AND lack of moral fibre,1934
0,1,(vets*) AND lack of moral fibre,1935
0,2,(vets*) AND lack of moral fibre,1935
0,3,(vets*) AND lack of moral fibre,1935
0,4,(vets*) AND lack of moral fibre,1935
0,1,(vets*) AND lack of moral fibre,1936
0,2,(vets*) AND lack of moral fibre,1936
0,3,(vets*) AND lack of moral fibre,1936
0,4,(vets*) AND lack of moral fibre,1936
0,1,(vets*) AND lack of moral fibre,1937
0,2,(vets*) AND lack of moral fibre,1937
0,3,(vets*) AND lack of moral fibre,1937
0,4,(vets*) AND lack of moral fibre,1937
0,1,(vets*) AND lack of moral fibre,1938
0,2,(vets*) AND lack of moral fibre,1938
0,3,(vets*) AND lack of moral fibre,1938
0,4,(vets*) AND lack of moral fibre,1938
0,1,(vets*) AND lack of moral fibre,1939
0,2,(vets*) AND lack of moral fibre,1939
0,3,(vets*) AND lack of moral fibre,1939
0,4,(vets*) AND lack of moral fibre,1939
0,1,(vets*) AND lack of moral fibre,1940
0,2,(vets*) AND lack of moral fibre,1940
0,3,(vets*) AND lack of moral fibre,1940
0,4,(vets*) AND lack of moral fibre,1940
0,1,(vets*) AND lack of moral fibre,1941
0,2,(vets*) AND lack of moral fibre,1941
0,3,(vets*) AND lack of moral fibre,1941
0,4,(vets*) AND lack of moral fibre,1941
0,1,(vets*) AND lack of moral fibre,1942
0,2,(vets*) AND lack of moral fibre,1942
0,3,(vets*) AND lack of moral fibre,1942
0,4,(vets*) AND lack of moral fibre,1942
0,1,(vets*) AND lack of moral fibre,1943
0,2,(vets*) AND lack of moral fibre,1943
0,3,(vets*) AND lack of moral fibre,1943
0,4,(vets*) AND lack of moral fibre,1943
0,1,(vets*) AND lack of moral fibre,1944
0,2,(vets*) AND lack of moral fibre,1944
0,3,(vets*) AND lack of moral fibre,1944
0,4,(vets*) AND lack of moral fibre,1944
0,1,(vets*) AND lack of moral fibre,1945
0,2,(vets*) AND lack of moral fibre,1945
0,3,(vets*) AND lack of moral fibre,1945
0,4,(vets*) AND lack of moral fibre,1945
0,1,(vets*) AND lack of moral fibre,1946
0,2,(vets*) AND lack of moral fibre,1946
0,3,(vets*) AND lack of moral fibre,1946
0,4,(vets*) AND lack of moral fibre,1946
0,1,(vets*) AND lack of moral fibre,1947
0,2,(vets*) AND lack of moral fibre,1947
0,3,(vets*) AND lack of moral fibre,1947
0,4,(vets*) AND lack of moral fibre,1947
0,1,(vets*) AND lack of moral fibre,1948
0,2,(vets*) AND lack of moral fibre,1948
0,3,(vets*) AND lack of moral fibre,1948
0,4,(vets*) AND lack of moral fibre,1948
0,1,(vets*) AND lack of moral fibre,1949
0,2,(vets*) AND lack of moral fibre,1949
0,3,(vets*) AND lack of moral fibre,1949
0,4,(vets*) AND lack of moral fibre,1949
0,1,(vets*) AND lack of moral fibre,1950
0,2,(vets*) AND lack of moral fibre,1950
0,3,(vets*) AND lack of moral fibre,1950
0,4,(vets*) AND lack of moral fibre,1950
0,1,(vets*) AND lack of moral fibre,1951
0,2,(vets*) AND lack of moral fibre,1951
0,3,(vets*) AND lack of moral fibre,1951
0,4,(vets*) AND lack of moral fibre,1951
0,1,(vets*) AND lack of moral fibre,1952
0,2,(vets*) AND lack of moral fibre,1952
0,3,(vets*) AND lack of moral fibre,1952
0,4,(vets*) AND lack of moral fibre,1952
0,1,(vets*) AND lack of moral fibre,1953
0,2,(vets*) AND lack of moral fibre,1953
0,3,(vets*) AND lack of moral fibre,1953
0,4,(vets*) AND lack of moral fibre,1953
0,1,(vets*) AND lack of moral fibre,1954
0,2,(vets*) AND lack of moral fibre,1954
0,3,(vets*) AND lack of moral fibre,1954
0,4,(vets*) AND lack of moral fibre,1954
0,1,(vets*) AND lack of moral fibre,1955
0,2,(vets*) AND lack of moral fibre,1955
0,3,(vets*) AND lack of moral fibre,1955
0,4,(vets*) AND lack of moral fibre,1955
0,1,(vets*) AND lack of moral fibre,1956
0,2,(vets*) AND lack of moral fibre,1956
0,3,(vets*) AND lack of moral fibre,1956
0,4,(vets*) AND lack of moral fibre,1956
0,1,(vets*) AND lack of moral fibre,1957
0,2,(vets*) AND lack of moral fibre,1957
0,3,(vets*) AND lack of moral fibre,1957
0,4,(vets*) AND lack of moral fibre,1957
0,1,(vets*) AND lack of moral fibre,1958
0,2,(vets*) AND lack of moral fibre,1958
0,3,(vets*) AND lack of moral fibre,1958
0,4,(vets*) AND lack of moral fibre,1958
0,1,(vets*) AND lack of moral fibre,1959
0,2,(vets*) AND lack of moral fibre,1959
0,3,(vets*) AND lack of moral fibre,1959
0,4,(vets*) AND lack of moral fibre,1959
0,1,(vets*) AND lack of moral fibre,1960
0,2,(vets*) AND lack of moral fibre,1960
0,3,(vets*) AND lack of moral fibre,1960
0,4,(vets*) AND lack of moral fibre,1960
0,1,(vets*) AND lack of moral fibre,1961
0,2,(vets*) AND lack of moral fibre,1961
0,3,(vets*) AND lack of moral fibre,1961
0,4,(vets*) AND lack of moral fibre,1961
0,1,(vets*) AND lack of moral fibre,1962
0,2,(vets*) AND lack of moral fibre,1962
0,3,(vets*) AND lack of moral fibre,1962
0,4,(vets*) AND lack of moral fibre,1962
0,1,(vets*) AND lack of moral fibre,1963
0,2,(vets*) AND lack of moral fibre,1963
0,3,(vets*) AND lack of moral fibre,1963
0,4,(vets*) AND lack of moral fibre,1963
0,1,(vets*) AND lack of moral fibre,1964
0,2,(vets*) AND lack of moral fibre,1964
0,3,(vets*) AND lack of moral fibre,1964
0,4,(vets*) AND lack of moral fibre,1964
0,1,(vets*) AND lack of moral fibre,1965
0,2,(vets*) AND lack of moral fibre,1965
0,3,(vets*) AND lack of moral fibre,1965
0,4,(vets*) AND lack of moral fibre,1965
0,1,(vets*) AND lack of moral fibre,1966
0,2,(vets*) AND lack of moral fibre,1966
0,3,(vets*) AND lack of moral fibre,1966
0,4,(vets*) AND lack of moral fibre,1966
0,1,(vets*) AND lack of moral fibre,1967
0,2,(vets*) AND lack of moral fibre,1967
0,3,(vets*) AND lack of moral fibre,1967
0,4,(vets*) AND lack of moral fibre,1967
0,1,(vets*) AND lack of moral fibre,1968
0,2,(vets*) AND lack of moral fibre,1968
0,3,(vets*) AND lack of moral fibre,1968
0,4,(vets*) AND lack of moral fibre,1968
0,1,(vets*) AND lack of moral fibre,1969
0,2,(vets*) AND lack of moral fibre,1969
0,3,(vets*) AND lack of moral fibre,1969
0,4,(vets*) AND lack of moral fibre,1969
0,1,(vets*) AND lack of moral fibre,1970
0,2,(vets*) AND lack of moral fibre,1970
0,3,(vets*) AND lack of moral fibre,1970
0,4,(vets*) AND lack of moral fibre,1970
0,1,(vets*) AND lack of moral fibre,1971
0,2,(vets*) AND lack of moral fibre,1971
0,3,(vets*) AND lack of moral fibre,1971
0,4,(vets*) AND lack of moral fibre,1971
0,1,(vets*) AND lack of moral fibre,1972
0,2,(vets*) AND lack of moral fibre,1972
0,3,(vets*) AND lack of moral fibre,1972
0,4,(vets*) AND lack of moral fibre,1972
0,1,(vets*) AND lack of moral fibre,1973
0,2,(vets*) AND lack of moral fibre,1973
0,3,(vets*) AND lack of moral fibre,1973
0,4,(vets*) AND lack of moral fibre,1973
0,1,(vets*) AND lack of moral fibre,1974
0,2,(vets*) AND lack of moral fibre,1974
0,3,(vets*) AND lack of moral fibre,1974
0,4,(vets*) AND lack of moral fibre,1974
0,1,(vets*) AND lack of moral fibre,1975
0,2,(vets*) AND lack of moral fibre,1975
0,3,(vets*) AND lack of moral fibre,1975
0,4,(vets*) AND lack of moral fibre,1975
0,1,(vets*) AND lack of moral fibre,1976
0,2,(vets*) AND lack of moral fibre,1976
0,3,(vets*) AND lack of moral fibre,1976
0,4,(vets*) AND lack of moral fibre,1976
0,1,(vets*) AND lack of moral fibre,1977
0,2,(vets*) AND lack of moral fibre,1977
0,3,(vets*) AND lack of moral fibre,1977
0,4,(vets*) AND lack of moral fibre,1977
0,1,(vets*) AND lack of moral fibre,1978
0,2,(vets*) AND lack of moral fibre,1978
0,3,(vets*) AND lack of moral fibre,1978
0,4,(vets*) AND lack of moral fibre,1978
0,1,(vets*) AND lack of moral fibre,1979
0,2,(vets*) AND lack of moral fibre,1979
0,3,(vets*) AND lack of moral fibre,1979
0,4,(vets*) AND lack of moral fibre,1979
0,1,(vets*) AND lack of moral fibre,1980
0,2,(vets*) AND lack of moral fibre,1980
0,3,(vets*) AND lack of moral fibre,1980
0,4,(vets*) AND lack of moral fibre,1980
0,1,(vets*) AND lack of moral fibre,1981
0,2,(vets*) AND lack of moral fibre,1981
0,3,(vets*) AND lack of moral fibre,1981
0,4,(vets*) AND lack of moral fibre,1981
0,1,(vets*) AND lack of moral fibre,1982
0,2,(vets*) AND lack of moral fibre,1982
0,3,(vets*) AND lack of moral fibre,1982
0,4,(vets*) AND lack of moral fibre,1982
0,1,(vets*) AND lack of moral fibre,1983
0,2,(vets*) AND lack of moral fibre,1983
0,3,(vets*) AND lack of moral fibre,1983
0,4,(vets*) AND lack of moral fibre,1983
0,1,(vets*) AND lack of moral fibre,1984
0,2,(vets*) AND lack of moral fibre,1984
0,3,(vets*) AND lack of moral fibre,1984
0,4,(vets*) AND lack of moral fibre,1984
0,1,(vets*) AND lack of moral fibre,1985
0,2,(vets*) AND lack of moral fibre,1985
0,3,(vets*) AND lack of moral fibre,1985
0,4,(vets*) AND lack of moral fibre,1985
0,1,(vets*) AND lack of moral fibre,1986
0,2,(vets*) AND lack of moral fibre,1986
0,3,(vets*) AND lack of moral fibre,1986
0,4,(vets*) AND lack of moral fibre,1986
0,1,(vets*) AND lack of moral fibre,1987
0,2,(vets*) AND lack of moral fibre,1987
0,3,(vets*) AND lack of moral fibre,1987
0,4,(vets*) AND lack of moral fibre,1987
0,1,(vets*) AND lack of moral fibre,1988
0,2,(vets*) AND lack of moral fibre,1988
0,3,(vets*) AND lack of moral fibre,1988
0,4,(vets*) AND lack of moral fibre,1988
0,1,(vets*) AND lack of moral fibre,1989
0,2,(vets*) AND lack of moral fibre,1989
0,3,(vets*) AND lack of moral fibre,1989
0,4,(vets*) AND lack of moral fibre,1989
0,1,(vets*) AND lack of moral fibre,1990
0,2,(vets*) AND lack of moral fibre,1990
0,3,(vets*) AND lack of moral fibre,1990
0,4,(vets*) AND lack of moral fibre,1990
0,1,(vets*) AND lack of moral fibre,1991
0,2,(vets*) AND lack of moral fibre,1991
0,3,(vets*) AND lack of moral fibre,1991
0,4,(vets*) AND lack of moral fibre,1991
0,1,(vets*) AND lack of moral fibre,1992
0,2,(vets*) AND lack of moral fibre,1992
0,3,(vets*) AND lack of moral fibre,1992
0,4,(vets*) AND lack of moral fibre,1992
0,2,(vets*) AND lack of moral fibre,1993
0,3,(vets*) AND lack of moral fibre,1993
0,4,(vets*) AND lack of moral fibre,1993
0,1,(vets*) AND lack of moral fibre,1994
0,2,(vets*) AND lack of moral fibre,1994
0,3,(vets*) AND lack of moral fibre,1994
0,4,(vets*) AND lack of moral fibre,1994
0,1,(vets*) AND lack of moral fibre,1995
0,2,(vets*) AND lack of moral fibre,1995
0,3,(vets*) AND lack of moral fibre,1995
0,4,(vets*) AND lack of moral fibre,1995
0,1,(vets*) AND lack of moral fibre,1996
0,2,(vets*) AND lack of moral fibre,1996
0,3,(vets*) AND lack of moral fibre,1996
0,4,(vets*) AND lack of moral fibre,1996
0,1,(vets*) AND lack of moral fibre,1997
0,2,(vets*) AND lack of moral fibre,1997
0,3,(vets*) AND lack of moral fibre,1997
0,4,(vets*) AND lack of moral fibre,1997
0,1,(vets*) AND lack of moral fibre,1998
0,2,(vets*) AND lack of moral fibre,1998
0,3,(vets*) AND lack of moral fibre,1998
0,4,(vets*) AND lack of moral fibre,1998
0,1,(vets*) AND lack of moral fibre,1999
0,2,(vets*) AND lack of moral fibre,1999
0,3,(vets*) AND lack of moral fibre,1999
0,4,(vets*) AND lack of moral fibre,1999
0,1,(vets*) AND lack of moral fibre,2000
0,2,(vets*) AND lack of moral fibre,2000
0,3,(vets*) AND lack of moral fibre,2000
0,4,(vets*) AND lack of moral fibre,2000
0,1,(vets*) AND lack of moral fibre,2001
0,2,(vets*) AND lack of moral fibre,2001
0,3,(vets*) AND lack of moral fibre,2001
0,4,(vets*) AND lack of moral fibre,2001
0,1,(vets*) AND lack of moral fibre,2002
0,2,(vets*) AND lack of moral fibre,2002
0,3,(vets*) AND lack of moral fibre,2002
0,4,(vets*) AND lack of moral fibre,2002
0,1,(vets*) AND lack of moral fibre,2003
0,2,(vets*) AND lack of moral fibre,2003
0,3,(vets*) AND lack of moral fibre,2003
0,4,(vets*) AND lack of moral fibre,2003
0,1,(vets*) AND lack of moral fibre,2004
0,2,(vets*) AND lack of moral fibre,2004
0,3,(vets*) AND lack of moral fibre,2004
0,4,(vets*) AND lack of moral fibre,2004
0,1,(vets*) AND lack of moral fibre,2005
0,2,(vets*) AND lack of moral fibre,2005
0,3,(vets*) AND lack of moral fibre,2005
0,4,(vets*) AND lack of moral fibre,2005
0,1,(vets*) AND lack of moral fibre,2006
0,2,(vets*) AND lack of moral fibre,2006
0,3,(vets*) AND lack of moral fibre,2006
0,4,(vets*) AND lack of moral fibre,2006
0,1,(vets*) AND lack of moral fibre,2007
0,2,(vets*) AND lack of moral fibre,2007
0,3,(vets*) AND lack of moral fibre,2007
0,4,(vets*) AND lack of moral fibre,2007
0,1,(vets*) AND lack of moral fibre,2008
0,2,(vets*) AND lack of moral fibre,2008
0,3,(vets*) AND lack of moral fibre,2008
0,4,(vets*) AND lack of moral fibre,2008
0,1,(vets*) AND lack of moral fibre,2009
0,2,(vets*) AND lack of moral fibre,2009
0,3,(vets*) AND lack of moral fibre,2009
0,4,(vets*) AND lack of moral fibre,2009
0,1,(vets*) AND lack of moral fibre,2010
0,2,(vets*) AND lack of moral fibre,2010
0,3,(vets*) AND lack of moral fibre,2010
0,4,(vets*) AND lack of moral fibre,2010
0,1,(vets*) AND lack of moral fibre,2011
0,2,(vets*) AND lack of moral fibre,2011
0,3,(vets*) AND lack of moral fibre,2011
0,4,(vets*) AND lack of moral fibre,2011
0,1,(vets*) AND lack of moral fibre,2012
0,2,(vets*) AND lack of moral fibre,2012
0,3,(vets*) AND lack of moral fibre,2012
0,4,(vets*) AND lack of moral fibre,2012
0,1,(vets*) AND lack of moral fibre,2013
0,2,(vets*) AND lack of moral fibre,2013
0,3,(vets*) AND lack of moral fibre,2013
0,4,(vets*) AND lack of moral fibre,2013
0,1,(vets*) AND lack of moral fibre,2014
0,2,(vets*) AND lack of moral fibre,2014
0,3,(vets*) AND lack of moral fibre,2014
0,4,(vets*) AND lack of moral fibre,2014
0,1,(vets*) AND lack of moral fibre,2015
0,2,(vets*) AND lack of moral fibre,2015
0,3,(vets*) AND lack of moral fibre,2015
0,4,(vets*) AND lack of moral fibre,2015
0,1,(vets*) AND lack of moral fibre,2016
0,2,(vets*) AND lack of moral fibre,2016
0,3,(vets*) AND lack of moral fibre,2016
0,4,(vets*) AND lack of moral fibre,2016
