hits,quarter,term,year
0,2,(vets*) AND functional nervous disorder,1939
0,3,(vets*) AND functional nervous disorder,1939
0,4,(vets*) AND functional nervous disorder,1939
0,1,(vets*) AND functional nervous disorder,1940
0,2,(vets*) AND functional nervous disorder,1940
0,3,(vets*) AND functional nervous disorder,1940
0,4,(vets*) AND functional nervous disorder,1940
0,1,(vets*) AND functional nervous disorder,1941
0,2,(vets*) AND functional nervous disorder,1941
0,3,(vets*) AND functional nervous disorder,1941
0,4,(vets*) AND functional nervous disorder,1941
0,1,(vets*) AND functional nervous disorder,1942
0,2,(vets*) AND functional nervous disorder,1942
0,3,(vets*) AND functional nervous disorder,1942
0,4,(vets*) AND functional nervous disorder,1942
0,1,(vets*) AND functional nervous disorder,1943
0,2,(vets*) AND functional nervous disorder,1943
0,3,(vets*) AND functional nervous disorder,1943
0,4,(vets*) AND functional nervous disorder,1943
0,1,(vets*) AND functional nervous disorder,1944
0,2,(vets*) AND functional nervous disorder,1944
0,3,(vets*) AND functional nervous disorder,1944
0,4,(vets*) AND functional nervous disorder,1944
0,1,(vets*) AND functional nervous disorder,1945
0,2,(vets*) AND functional nervous disorder,1945
0,3,(vets*) AND functional nervous disorder,1945
0,4,(vets*) AND functional nervous disorder,1945
0,1,(vets*) AND functional nervous disorder,1946
0,2,(vets*) AND functional nervous disorder,1946
0,3,(vets*) AND functional nervous disorder,1946
0,4,(vets*) AND functional nervous disorder,1946
0,1,(vets*) AND functional nervous disorder,1947
0,2,(vets*) AND functional nervous disorder,1947
0,3,(vets*) AND functional nervous disorder,1947
0,4,(vets*) AND functional nervous disorder,1947
0,1,(vets*) AND functional nervous disorder,1948
0,2,(vets*) AND functional nervous disorder,1948
0,3,(vets*) AND functional nervous disorder,1948
0,4,(vets*) AND functional nervous disorder,1948
0,1,(vets*) AND functional nervous disorder,1949
0,2,(vets*) AND functional nervous disorder,1949
0,3,(vets*) AND functional nervous disorder,1949
0,4,(vets*) AND functional nervous disorder,1949
0,1,(vets*) AND functional nervous disorder,1950
0,2,(vets*) AND functional nervous disorder,1950
0,3,(vets*) AND functional nervous disorder,1950
0,4,(vets*) AND functional nervous disorder,1950
0,1,(vets*) AND functional nervous disorder,1951
0,2,(vets*) AND functional nervous disorder,1951
0,3,(vets*) AND functional nervous disorder,1951
0,4,(vets*) AND functional nervous disorder,1951
0,1,(vets*) AND functional nervous disorder,1952
0,2,(vets*) AND functional nervous disorder,1952
0,3,(vets*) AND functional nervous disorder,1952
0,4,(vets*) AND functional nervous disorder,1952
0,1,(vets*) AND functional nervous disorder,1953
0,2,(vets*) AND functional nervous disorder,1953
0,3,(vets*) AND functional nervous disorder,1953
0,4,(vets*) AND functional nervous disorder,1953
0,1,(vets*) AND functional nervous disorder,1954
0,2,(vets*) AND functional nervous disorder,1954
0,3,(vets*) AND functional nervous disorder,1954
0,4,(vets*) AND functional nervous disorder,1954
0,1,(vets*) AND functional nervous disorder,1955
0,2,(vets*) AND functional nervous disorder,1955
0,3,(vets*) AND functional nervous disorder,1955
0,4,(vets*) AND functional nervous disorder,1955
0,1,(vets*) AND functional nervous disorder,1956
0,2,(vets*) AND functional nervous disorder,1956
0,3,(vets*) AND functional nervous disorder,1956
0,4,(vets*) AND functional nervous disorder,1956
0,1,(vets*) AND functional nervous disorder,1957
0,2,(vets*) AND functional nervous disorder,1957
0,3,(vets*) AND functional nervous disorder,1957
0,4,(vets*) AND functional nervous disorder,1957
0,1,(vets*) AND functional nervous disorder,1958
0,2,(vets*) AND functional nervous disorder,1958
0,3,(vets*) AND functional nervous disorder,1958
0,4,(vets*) AND functional nervous disorder,1958
0,1,(vets*) AND functional nervous disorder,1959
0,2,(vets*) AND functional nervous disorder,1959
0,3,(vets*) AND functional nervous disorder,1959
0,4,(vets*) AND functional nervous disorder,1959
0,1,(vets*) AND functional nervous disorder,1960
0,2,(vets*) AND functional nervous disorder,1960
0,3,(vets*) AND functional nervous disorder,1960
0,4,(vets*) AND functional nervous disorder,1960
0,1,(vets*) AND functional nervous disorder,1961
0,2,(vets*) AND functional nervous disorder,1961
0,3,(vets*) AND functional nervous disorder,1961
0,4,(vets*) AND functional nervous disorder,1961
0,1,(vets*) AND functional nervous disorder,1962
0,2,(vets*) AND functional nervous disorder,1962
0,3,(vets*) AND functional nervous disorder,1962
0,4,(vets*) AND functional nervous disorder,1962
0,1,(vets*) AND functional nervous disorder,1963
0,2,(vets*) AND functional nervous disorder,1963
0,3,(vets*) AND functional nervous disorder,1963
0,4,(vets*) AND functional nervous disorder,1963
0,1,(vets*) AND functional nervous disorder,1964
0,2,(vets*) AND functional nervous disorder,1964
0,3,(vets*) AND functional nervous disorder,1964
0,4,(vets*) AND functional nervous disorder,1964
0,1,(vets*) AND functional nervous disorder,1965
0,2,(vets*) AND functional nervous disorder,1965
0,3,(vets*) AND functional nervous disorder,1965
0,4,(vets*) AND functional nervous disorder,1965
0,1,(vets*) AND functional nervous disorder,1966
0,2,(vets*) AND functional nervous disorder,1966
0,3,(vets*) AND functional nervous disorder,1966
0,4,(vets*) AND functional nervous disorder,1966
0,1,(vets*) AND functional nervous disorder,1967
0,2,(vets*) AND functional nervous disorder,1967
0,3,(vets*) AND functional nervous disorder,1967
0,4,(vets*) AND functional nervous disorder,1967
0,1,(vets*) AND functional nervous disorder,1968
0,2,(vets*) AND functional nervous disorder,1968
0,3,(vets*) AND functional nervous disorder,1968
0,4,(vets*) AND functional nervous disorder,1968
0,1,(vets*) AND functional nervous disorder,1969
0,2,(vets*) AND functional nervous disorder,1969
0,3,(vets*) AND functional nervous disorder,1969
0,4,(vets*) AND functional nervous disorder,1969
0,1,(vets*) AND functional nervous disorder,1970
0,2,(vets*) AND functional nervous disorder,1970
0,3,(vets*) AND functional nervous disorder,1970
0,4,(vets*) AND functional nervous disorder,1970
0,1,(vets*) AND functional nervous disorder,1971
0,2,(vets*) AND functional nervous disorder,1971
0,3,(vets*) AND functional nervous disorder,1971
0,4,(vets*) AND functional nervous disorder,1971
0,1,(vets*) AND functional nervous disorder,1972
0,2,(vets*) AND functional nervous disorder,1972
0,3,(vets*) AND functional nervous disorder,1972
0,4,(vets*) AND functional nervous disorder,1972
0,1,(vets*) AND functional nervous disorder,1973
0,2,(vets*) AND functional nervous disorder,1973
0,3,(vets*) AND functional nervous disorder,1973
0,4,(vets*) AND functional nervous disorder,1973
0,1,(vets*) AND functional nervous disorder,1974
0,2,(vets*) AND functional nervous disorder,1974
0,3,(vets*) AND functional nervous disorder,1974
0,4,(vets*) AND functional nervous disorder,1974
0,1,(vets*) AND functional nervous disorder,1975
0,2,(vets*) AND functional nervous disorder,1975
0,3,(vets*) AND functional nervous disorder,1975
0,4,(vets*) AND functional nervous disorder,1975
0,1,(vets*) AND functional nervous disorder,1976
0,2,(vets*) AND functional nervous disorder,1976
0,3,(vets*) AND functional nervous disorder,1976
0,4,(vets*) AND functional nervous disorder,1976
0,1,(vets*) AND functional nervous disorder,1977
0,2,(vets*) AND functional nervous disorder,1977
0,3,(vets*) AND functional nervous disorder,1977
0,4,(vets*) AND functional nervous disorder,1977
0,1,(vets*) AND functional nervous disorder,1978
0,2,(vets*) AND functional nervous disorder,1978
0,3,(vets*) AND functional nervous disorder,1978
0,4,(vets*) AND functional nervous disorder,1978
0,1,(vets*) AND functional nervous disorder,1979
0,2,(vets*) AND functional nervous disorder,1979
0,3,(vets*) AND functional nervous disorder,1979
0,4,(vets*) AND functional nervous disorder,1979
0,1,(vets*) AND functional nervous disorder,1980
0,2,(vets*) AND functional nervous disorder,1980
0,3,(vets*) AND functional nervous disorder,1980
0,4,(vets*) AND functional nervous disorder,1980
0,1,(vets*) AND functional nervous disorder,1981
0,2,(vets*) AND functional nervous disorder,1981
0,3,(vets*) AND functional nervous disorder,1981
0,4,(vets*) AND functional nervous disorder,1981
0,1,(vets*) AND functional nervous disorder,1982
0,2,(vets*) AND functional nervous disorder,1982
0,3,(vets*) AND functional nervous disorder,1982
0,4,(vets*) AND functional nervous disorder,1982
0,1,(vets*) AND functional nervous disorder,1983
0,2,(vets*) AND functional nervous disorder,1983
0,3,(vets*) AND functional nervous disorder,1983
0,4,(vets*) AND functional nervous disorder,1983
0,1,(vets*) AND functional nervous disorder,1984
0,2,(vets*) AND functional nervous disorder,1984
0,3,(vets*) AND functional nervous disorder,1984
0,4,(vets*) AND functional nervous disorder,1984
0,1,(vets*) AND functional nervous disorder,1985
0,2,(vets*) AND functional nervous disorder,1985
0,3,(vets*) AND functional nervous disorder,1985
0,4,(vets*) AND functional nervous disorder,1985
0,1,(vets*) AND functional nervous disorder,1986
0,2,(vets*) AND functional nervous disorder,1986
0,3,(vets*) AND functional nervous disorder,1986
0,4,(vets*) AND functional nervous disorder,1986
0,1,(vets*) AND functional nervous disorder,1987
0,2,(vets*) AND functional nervous disorder,1987
0,3,(vets*) AND functional nervous disorder,1987
0,4,(vets*) AND functional nervous disorder,1987
0,1,(vets*) AND functional nervous disorder,1988
0,2,(vets*) AND functional nervous disorder,1988
0,3,(vets*) AND functional nervous disorder,1988
0,4,(vets*) AND functional nervous disorder,1988
0,1,(vets*) AND functional nervous disorder,1989
0,2,(vets*) AND functional nervous disorder,1989
0,3,(vets*) AND functional nervous disorder,1989
0,4,(vets*) AND functional nervous disorder,1989
0,1,(vets*) AND functional nervous disorder,1990
0,2,(vets*) AND functional nervous disorder,1990
0,3,(vets*) AND functional nervous disorder,1990
0,4,(vets*) AND functional nervous disorder,1990
0,1,(vets*) AND functional nervous disorder,1991
0,2,(vets*) AND functional nervous disorder,1991
0,3,(vets*) AND functional nervous disorder,1991
0,4,(vets*) AND functional nervous disorder,1991
0,1,(vets*) AND functional nervous disorder,1992
0,2,(vets*) AND functional nervous disorder,1992
0,3,(vets*) AND functional nervous disorder,1992
0,4,(vets*) AND functional nervous disorder,1992
0,1,(vets*) AND functional nervous disorder,1993
0,2,(vets*) AND functional nervous disorder,1993
0,3,(vets*) AND functional nervous disorder,1993
0,4,(vets*) AND functional nervous disorder,1993
0,1,(vets*) AND functional nervous disorder,1994
0,2,(vets*) AND functional nervous disorder,1994
0,3,(vets*) AND functional nervous disorder,1994
0,4,(vets*) AND functional nervous disorder,1994
0,1,(vets*) AND functional nervous disorder,1995
0,2,(vets*) AND functional nervous disorder,1995
0,3,(vets*) AND functional nervous disorder,1995
0,4,(vets*) AND functional nervous disorder,1995
0,1,(vets*) AND functional nervous disorder,1996
0,2,(vets*) AND functional nervous disorder,1996
0,3,(vets*) AND functional nervous disorder,1996
0,4,(vets*) AND functional nervous disorder,1996
0,1,(vets*) AND functional nervous disorder,1997
0,2,(vets*) AND functional nervous disorder,1997
0,3,(vets*) AND functional nervous disorder,1997
0,4,(vets*) AND functional nervous disorder,1997
0,1,(vets*) AND functional nervous disorder,1998
0,2,(vets*) AND functional nervous disorder,1998
0,3,(vets*) AND functional nervous disorder,1998
0,4,(vets*) AND functional nervous disorder,1998
0,1,(vets*) AND functional nervous disorder,1999
0,2,(vets*) AND functional nervous disorder,1999
0,3,(vets*) AND functional nervous disorder,1999
0,4,(vets*) AND functional nervous disorder,1999
0,1,(vets*) AND functional nervous disorder,2000
0,2,(vets*) AND functional nervous disorder,2000
0,3,(vets*) AND functional nervous disorder,2000
0,4,(vets*) AND functional nervous disorder,2000
0,1,(vets*) AND functional nervous disorder,2001
0,2,(vets*) AND functional nervous disorder,2001
0,3,(vets*) AND functional nervous disorder,2001
0,4,(vets*) AND functional nervous disorder,2001
0,1,(vets*) AND functional nervous disorder,2002
0,2,(vets*) AND functional nervous disorder,2002
0,3,(vets*) AND functional nervous disorder,2002
0,4,(vets*) AND functional nervous disorder,2002
0,1,(vets*) AND functional nervous disorder,2003
0,2,(vets*) AND functional nervous disorder,2003
0,3,(vets*) AND functional nervous disorder,2003
0,4,(vets*) AND functional nervous disorder,2003
0,1,(vets*) AND functional nervous disorder,2004
0,2,(vets*) AND functional nervous disorder,2004
0,3,(vets*) AND functional nervous disorder,2004
0,4,(vets*) AND functional nervous disorder,2004
0,1,(vets*) AND functional nervous disorder,2005
0,2,(vets*) AND functional nervous disorder,2005
0,3,(vets*) AND functional nervous disorder,2005
0,4,(vets*) AND functional nervous disorder,2005
0,1,(vets*) AND functional nervous disorder,2006
0,2,(vets*) AND functional nervous disorder,2006
0,3,(vets*) AND functional nervous disorder,2006
0,4,(vets*) AND functional nervous disorder,2006
0,1,(vets*) AND functional nervous disorder,2007
0,2,(vets*) AND functional nervous disorder,2007
0,3,(vets*) AND functional nervous disorder,2007
0,4,(vets*) AND functional nervous disorder,2007
0,1,(vets*) AND functional nervous disorder,2008
0,2,(vets*) AND functional nervous disorder,2008
0,3,(vets*) AND functional nervous disorder,2008
0,4,(vets*) AND functional nervous disorder,2008
0,1,(vets*) AND functional nervous disorder,2009
0,2,(vets*) AND functional nervous disorder,2009
0,3,(vets*) AND functional nervous disorder,2009
0,4,(vets*) AND functional nervous disorder,2009
0,1,(vets*) AND functional nervous disorder,2010
0,2,(vets*) AND functional nervous disorder,2010
0,3,(vets*) AND functional nervous disorder,2010
0,4,(vets*) AND functional nervous disorder,2010
0,1,(vets*) AND functional nervous disorder,2011
0,2,(vets*) AND functional nervous disorder,2011
0,3,(vets*) AND functional nervous disorder,2011
0,4,(vets*) AND functional nervous disorder,2011
0,1,(vets*) AND functional nervous disorder,2012
0,2,(vets*) AND functional nervous disorder,2012
0,3,(vets*) AND functional nervous disorder,2012
0,4,(vets*) AND functional nervous disorder,2012
0,1,(vets*) AND functional nervous disorder,2013
0,2,(vets*) AND functional nervous disorder,2013
0,3,(vets*) AND functional nervous disorder,2013
0,4,(vets*) AND functional nervous disorder,2013
0,1,(vets*) AND functional nervous disorder,2014
0,2,(vets*) AND functional nervous disorder,2014
0,3,(vets*) AND functional nervous disorder,2014
0,4,(vets*) AND functional nervous disorder,2014
0,1,(vets*) AND functional nervous disorder,2015
0,2,(vets*) AND functional nervous disorder,2015
0,3,(vets*) AND functional nervous disorder,2015
0,4,(vets*) AND functional nervous disorder,2015
0,1,(vets*) AND functional nervous disorder,2016
0,2,(vets*) AND functional nervous disorder,2016
0,3,(vets*) AND functional nervous disorder,2016
0,4,(vets*) AND functional nervous disorder,2016
